dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/015_019335038b793dfba852cda349a6267e8df3b1e4b4b95be8bf492a8f9a29ffbb,5,0.9353656572164949,0.8737433053872679
/scratch/cl927/datasets/Toys4k/subset_100/renders/015_019335038b793dfba852cda349a6267e8df3b1e4b4b95be8bf492a8f9a29ffbb,5,0.8148212061643733,0.730480065987587
/scratch/cl927/datasets/Toys4k/subset_100/renders/015_019335038b793dfba852cda349a6267e8df3b1e4b4b95be8bf492a8f9a29ffbb,5,0.8348791420552134,0.7942807949834803
/scratch/cl927/datasets/Toys4k/subset_100/renders/016_01a79ca24eac0ace419eff73d180da201c6d70f1e0786193377e4aa223315cd7,5,0.8576742636648808,0.6609517729367687
/scratch/cl927/datasets/Toys4k/subset_100/renders/016_01a79ca24eac0ace419eff73d180da201c6d70f1e0786193377e4aa223315cd7,5,0.9152859062060872,0.9255715411888774
/scratch/cl927/datasets/Toys4k/subset_100/renders/016_01a79ca24eac0ace419eff73d180da201c6d70f1e0786193377e4aa223315cd7,5,0.8754916044556438,0.8106993295606112
/scratch/cl927/datasets/Toys4k/subset_100/renders/016_01a79ca24eac0ace419eff73d180da201c6d70f1e0786193377e4aa223315cd7,5,0.5904237266010496,0.6332102937867494
/scratch/cl927/datasets/Toys4k/subset_100/renders/016_01a79ca24eac0ace419eff73d180da201c6d70f1e0786193377e4aa223315cd7,5,0.6126392815566273,0.6211155026268781
/scratch/cl927/datasets/Toys4k/subset_100/renders/017_01ac5979fed3480ac5f3a6e5ac4bd0975e9058c93cebb63ac43545cd8414907b,5,0.290222498005496,0.32624316095436373
/scratch/cl927/datasets/Toys4k/subset_100/renders/017_01ac5979fed3480ac5f3a6e5ac4bd0975e9058c93cebb63ac43545cd8414907b,5,0.28007132080647373,0.23733347393705553
/scratch/cl927/datasets/Toys4k/subset_100/renders/017_01ac5979fed3480ac5f3a6e5ac4bd0975e9058c93cebb63ac43545cd8414907b,5,0.2270341947861415,0.2827457791710139
/scratch/cl927/datasets/Toys4k/subset_100/renders/017_01ac5979fed3480ac5f3a6e5ac4bd0975e9058c93cebb63ac43545cd8414907b,5,0.4361056127755225,0.3187132519086051
/scratch/cl927/datasets/Toys4k/subset_100/renders/017_01ac5979fed3480ac5f3a6e5ac4bd0975e9058c93cebb63ac43545cd8414907b,5,0.2293392383608081,0.3289536562023024
/scratch/cl927/datasets/Toys4k/subset_100/renders/018_01c0a6cdf4d0753e15f36e62dc22daff32974c43fec4e23f78c14494f3e34a10,5,0.6543687046146639,0.609996941943642
